,0,1,2,3,4
16012,winforms,,,,
16013,c#,.net,visual-studio,,
16014,c#,xml,,,
16015,algorithm,language-agnostic,performance,,
16016,.net,wpf,vb.net,,
16017,asp.net,performance,,,
16018,python,,,,
16019,javascript,,,,
16020,c#,.net,,,
16021,ruby,string,,,
16022,c#,arrays,,,
16023,.net,winforms,,,
16024,python,,,,
16025,html,css,,,
16026,delphi,,,,
16027,c++,,,,
16028,git,,,,
16029,asp.net,jquery,,,
16030,java,,,,
16031,java,ruby-on-rails,,,
16032,python,,,,
16033,.net,,,,
16034,multithreading,delphi,,,
16035,.net,,,,
16036,php,,,,
16037,c#,asp.net,,,
16038,c#,sql,,,
16039,python,regex,,,
16040,c#,.net,,,
16041,java,,,,
16042,c#,php,,,
16043,linux,,,,
16044,html,,,,
16045,python,,,,
16046,asp.net,regex,,,
16047,javascript,,,,
16048,java,,,,
16049,html,,,,
16050,python,,,,
16051,php,,,,
16052,jquery,,,,
16053,sql,mysql,,,
16054,javascript,html,,,
16055,c#,,,,
16056,sql-server,,,,
16057,php,,,,
16058,php,,,,
16059,c++,,,,
16060,c#,.net,sql,,
16061,c#,,,,
16062,c++,performance,,,
16063,c#,.net,vb.net,,
16064,python,,,,
16065,ruby,,,,
16066,javascript,,,,
16067,database,,,,
16068,regex,perl,,,
16069,oop,,,,
16070,c++,,,,
16071,visual-studio,,,,
16072,java,,,,
16073,asp.net-mvc,,,,
16074,php,,,,
16075,mysql,,,,
16076,c#,visual-studio,,,
16077,eclipse,,,,
16078,cocoa-touch,,,,
16079,windows,,,,
16080,php,,,,
16081,c#,.net,,,
16082,c#,.net,winforms,,
16083,ruby,unit-testing,,,
16084,java,,,,
16085,c++,,,,
16086,c++,,,,
16087,php,mysql,performance,,
16088,debugging,,,,
16089,unit-testing,language-agnostic,,,
16090,c#,,,,
16091,c#,.net,,,
16092,c++,visual-studio-2008,,,
16093,delphi,,,,
16094,c,,,,
16095,java,,,,
16096,php,,,,
16097,c++,multithreading,,,
16098,javascript,jquery,asp.net,,
16099,c,,,,
16100,c++,c,,,
16101,python,,,,
16102,asp.net,,,,
16103,c#,xml,,,
16104,java,,,,
16105,sql,mysql,,,
16106,c++,arrays,,,
16107,c#,,,,
16108,django,,,,
16109,visual-studio,unit-testing,,,
16110,windows,ruby,,,
16111,php,sql,,,
16112,python,,,,
16113,linux,,,,
16114,objective-c,cocoa,,,
16115,algorithm,language-agnostic,,,
16116,multithreading,,,,
16117,.net,,,,
16118,xml,macos,,,
16119,iphone,cocoa-touch,,,
16120,sql,sql-server,,,
16121,c#,,,,
16122,c#,,,,
16123,database,,,,
16124,c++,,,,
16125,svn,,,,
16126,c++,,,,
16127,multithreading,,,,
16128,javascript,,,,
16129,c#,,,,
16130,html,,,,
16131,ruby-on-rails,ruby,regex,,
16132,c#,.net,,,
16133,java,performance,,,
16134,php,,,,
16135,php,sql,,,
16136,java,,,,
16137,visual-studio,,,,
16138,html,,,,
16139,sql,mysql,database,,
16140,c#,,,,
16141,performance,,,,
16142,php,,,,
16143,javascript,,,,
16144,c++,,,,
16145,php,,,,
16146,c#,asp.net,performance,,
16147,.net,windows,,,
16148,jquery,,,,
16149,c#,winforms,,,
16150,jquery,css,,,
16151,eclipse,,,,
16152,javascript,html,,,
16153,c++,,,,
16154,language-agnostic,,,,
16155,macos,,,,
16156,php,,,,
16157,c++,,,,
16158,language-agnostic,,,,
16159,iphone,objective-c,cocoa-touch,,
16160,wpf,,,,
16161,python,,,,
16162,iphone,cocoa-touch,,,
16163,python,,,,
16164,c,,,,
16165,delphi,,,,
16166,performance,,,,
16167,c#,.net,php,,
16168,python,,,,
16169,html,css,,,
16170,android,,,,
16171,c#,,,,
16172,visual-studio-2008,svn,,,
16173,unit-testing,language-agnostic,,,
16174,c#,.net,wpf,,
16175,ruby-on-rails,,,,
16176,.net,php,,,
16177,python,,,,
16178,java,,,,
16179,python,ruby,,,
16180,visual-studio,,,,
16181,.net,,,,
16182,c#,asp.net-mvc,,,
16183,c#,asp.net,,,
16184,asp.net,jquery,,,
16185,windows,git,,,
16186,sql,mysql,,,
16187,delphi,,,,
16188,linux,,,,
16189,c,,,,
16190,sql-server,,,,
16191,asp.net-mvc,,,,
16192,c++,,,,
16193,java,,,,
16194,javascript,visual-studio-2008,debugging,,
16195,winforms,,,,
16196,c++,,,,
16197,c#,vb.net,unit-testing,,
16198,c,,,,
16199,java,,,,
16200,python,,,,
16201,java,,,,
16202,java,,,,
16203,sql,,,,
16204,visual-studio,,,,
16205,.net,,,,
16206,linux,,,,
16207,svn,,,,
16208,python,,,,
16209,perl,,,,
16210,ruby-on-rails,ruby,,,
16211,.net,windows,visual-studio,,
16212,iphone,objective-c,cocoa-touch,,
16213,java,oop,,,
16214,iphone,,,,
16215,python,django,,,
16216,database,,,,
16217,jquery,html,,,
16218,java,oop,,,
16219,php,html,,,
16220,.net,,,,
16221,css,html,,,
16222,iphone,cocoa-touch,,,
16223,ruby-on-rails,ruby,,,
16224,python,,,,
16225,c#,.net,,,
16226,c++,c,,,
16227,c++,visual-studio,unit-testing,,
16228,xml,perl,,,
16229,sql-server,,,,
16230,java,,,,
16231,linux,,,,
16232,language-agnostic,,,,
16233,svn,git,,,
16234,php,,,,
16235,delphi,,,,
16236,c#,.net,multithreading,debugging,
16237,windows,,,,
16238,.net,,,,
16239,delphi,,,,
16240,java,,,,
16241,java,,,,
16242,iphone,,,,
16243,python,string,,,
16244,sql-server,,,,
16245,c#,.net,,,
16246,python,,,,
16247,c#,,,,
16248,ruby-on-rails,ruby,,,
16249,linq,,,,
16250,c#,.net,multithreading,,
16251,c#,.net,linq,,
16252,c++,algorithm,,,
16253,.net,delphi,,,
16254,asp.net,,,,
16255,linux,,,,
16256,c#,.net,vb.net,winforms,
16257,asp.net-mvc,,,,
16258,java,windows,multithreading,,
16259,c#,.net,visual-studio,debugging,
16260,java,,,,
16261,.net,,,,
16262,c#,,,,
16263,.net,,,,
16264,c#,.net,,,
16265,c#,,,,
16266,java,,,,
16267,c#,.net,,,
16268,c#,oop,,,
16269,sql,sql-server,,,
16270,visual-studio-2008,,,,
16271,c#,regex,,,
16272,wpf,,,,
16273,asp.net,performance,,,
16274,ruby-on-rails,ruby,,,
16275,c#,.net,multithreading,,
16276,html,css,,,
16277,java,,,,
16278,asp.net,,,,
16279,c#,,,,
16280,c++,windows,,,
16281,algorithm,,,,
16282,linq,,,,
16283,c++,,,,
16284,c++,c,,,
16285,.net,,,,
16286,c++,,,,
16287,css,,,,
16288,c++,,,,
16289,visual-studio,visual-studio-2008,,,
16290,html,css,,,
16291,java,,,,
16292,c,linux,,,
16293,c#,,,,
16294,linux,,,,
16295,visual-studio,,,,
16296,.net,,,,
16297,ruby,debugging,,,
16298,php,javascript,jquery,,
16299,html,css,,,
16300,php,,,,
16301,unit-testing,,,,
16302,c#,,,,
16303,.net,,,,
16304,python,,,,
16305,c#,.net,,,
16306,ruby-on-rails,ruby,,,
16307,c#,.net,,,
16308,mysql,,,,
16309,c#,.net,html,,
16310,java,,,,
16311,python,oop,,,
16312,svn,,,,
16313,javascript,jquery,html,,
16314,python,,,,
16315,sql,sql-server,,,
16316,algorithm,,,,
16317,delphi,,,,
16318,.net,,,,
16319,c#,xml,,,
16320,html,css,,,
16321,asp.net,,,,
16322,linux,,,,
16323,c#,.net,,,
16324,iphone,cocoa-touch,,,
16325,delphi,,,,
16326,c++,,,,
16327,wpf,,,,
16328,c#,.net,,,
16329,objective-c,cocoa,,,
16330,unit-testing,,,,
16331,.net,winforms,,,
16332,javascript,,,,
16333,python,regex,,,
16334,html,,,,
16335,c#,.net,,,
16336,wpf,,,,
16337,c++,string,,,
16338,asp.net,asp.net-mvc,,,
16339,c#,.net,,,
16340,java,,,,
16341,python,,,,
16342,java,c++,,,
16343,c,,,,
16344,winforms,,,,
16345,php,,,,
16346,.net,vb.net,linq,,
16347,c,,,,
16348,php,mysql,,,
16349,delphi,,,,
16350,java,,,,
16351,html,,,,
16352,python,,,,
16353,sql,,,,
16354,php,mysql,,,
16355,java,,,,
16356,java,performance,,,
16357,database,,,,
16358,c++,,,,
16359,iphone,,,,
16360,sql,,,,
16361,sql,sql-server,,,
16362,database,,,,
16363,c,perl,,,
16364,wpf,,,,
16365,visual-studio,visual-studio-2008,unit-testing,,
16366,xml,,,,
16367,wpf,,,,
16368,sql,mysql,,,
16369,java,,,,
16370,.net,performance,,,
16371,c++,,,,
16372,iphone,,,,
16373,visual-studio,,,,
16374,asp.net,,,,
16375,macos,,,,
16376,iphone,cocoa-touch,,,
16377,asp.net,visual-studio,,,
16378,arrays,language-agnostic,,,
16379,asp.net,,,,
16380,java,eclipse,,,
16381,perl,,,,
16382,php,,,,
16383,php,,,,
16384,performance,,,,
16385,language-agnostic,,,,
16386,svn,,,,
16387,php,,,,
16388,java,,,,
16389,asp.net,,,,
16390,perl,,,,
16391,python,,,,
16392,java,,,,
16393,javascript,jquery,,,
16394,javascript,,,,
16395,linux,,,,
16396,javascript,,,,
16397,c#,,,,
16398,java,,,,
16399,c#,,,,
16400,javascript,html,,,
16401,java,,,,
16402,ruby,,,,
16403,c,,,,
16404,php,linux,,,
16405,objective-c,cocoa,string,,
16406,java,,,,
16407,javascript,eclipse,,,
16408,asp.net,,,,
16409,c#,,,,
16410,c#,windows,,,
16411,java,,,,
16412,unit-testing,,,,
16413,.net,unit-testing,language-agnostic,,
16414,ruby-on-rails,ruby,,,
16415,delphi,,,,
16416,c++,,,,
16417,javascript,oop,,,
16418,css,django,,,
16419,java,,,,
16420,windows,,,,
16421,c++,,,,
16422,visual-studio,unit-testing,,,
16423,language-agnostic,,,,
16424,c++,,,,
16425,php,html,,,
16426,asp.net-mvc,,,,
16427,java,,,,
16428,c++,windows,,,
16429,svn,,,,
16430,sql,sql-server,,,
16431,java,,,,
16432,java,,,,
16433,c,,,,
16434,visual-studio,,,,
16435,java,,,,
16436,c,,,,
16437,mysql,,,,
16438,.net,,,,
16439,ruby-on-rails,ruby,,,
16440,c++,python,c,,
16441,sql,,,,
16442,windows,,,,
16443,linux,,,,
16444,visual-studio,,,,
16445,git,,,,
16446,c++,,,,
16447,c++,,,,
16448,algorithm,,,,
16449,c#,c++,performance,,
16450,javascript,,,,
16451,vb.net,delphi,,,
16452,java,xml,,,
16453,html,css,,,
16454,python,,,,
16455,python,,,,
16456,c#,.net,winforms,,
16457,c#,,,,
16458,javascript,unit-testing,,,
16459,multithreading,language-agnostic,,,
16460,sql,mysql,,,
16461,c#,sql,,,
16462,c#,regex,,,
16463,sql,mysql,,,
16464,java,,,,
16465,sql,sql-server,,,
16466,c++,,,,
16467,asp.net,jquery,,,
16468,windows,,,,
16469,java,,,,
16470,java,mysql,,,
16471,svn,,,,
16472,c#,asp.net,.net,,
16473,c++,,,,
16474,java,,,,
16475,c++,algorithm,,,
16476,sql,,,,
16477,delphi,,,,
16478,.net,sql,linq,,
16479,c#,,,,
16480,php,,,,
16481,sql,,,,
16482,.net,linq,,,
16483,java,,,,
16484,c#,asp.net,,,
16485,javascript,html,,,
16486,iphone,cocoa-touch,,,
16487,iphone,html,css,,
16488,windows,,,,
16489,c++,,,,
16490,c++,,,,
16491,ruby,,,,
16492,mysql,sql,,,
16493,c++,,,,
16494,c#,.net,,,
16495,javascript,,,,
16496,sql,,,,
16497,.net,linq,,,
16498,c#,asp.net,,,
16499,php,xml,,,
16500,java,linux,,,
16501,java,,,,
16502,c,,,,
16503,delphi,,,,
16504,objective-c,cocoa,,,
16505,javascript,,,,
16506,c#,.net,algorithm,,
16507,c,,,,
16508,c#,regex,string,,
16509,sql,,,,
16510,c++,windows,,,
16511,c#,.net,,,
16512,macos,,,,
16513,sql-server,,,,
16514,c#,.net,winforms,,
16515,sql-server,,,,
16516,c#,,,,
16517,javascript,,,,
16518,visual-studio,visual-studio-2008,,,
16519,java,,,,
16520,html,css,,,
16521,java,,,,
16522,winforms,,,,
16523,c++,,,,
16524,unit-testing,,,,
16525,javascript,,,,
16526,mysql,database,,,
16527,java,multithreading,,,
16528,asp.net,,,,
16529,c++,,,,
16530,java,html,,,
16531,php,arrays,,,
16532,delphi,,,,
16533,c++,,,,
16534,java,xml,,,
16535,mysql,,,,
16536,c++,,,,
16537,c#,performance,,,
16538,regex,,,,
16539,python,linux,,,
16540,java,,,,
16541,ruby-on-rails,,,,
16542,php,,,,
16543,unit-testing,,,,
16544,c#,multithreading,,,
16545,php,ruby-on-rails,linux,,
16546,java,,,,
16547,django,,,,
16548,c#,,,,
16549,ruby-on-rails,,,,
16550,asp.net,.net,,,
16551,c#,.net,string,,
16552,string,,,,
16553,c++,,,,
16554,javascript,jquery,css,,
16555,c#,.net,vb.net,visual-studio,winforms
16556,java,,,,
16557,ruby,,,,
16558,c#,.net,,,
16559,python,,,,
16560,algorithm,language-agnostic,,,
16561,wpf,,,,
16562,asp.net-mvc,,,,
16563,c++,string,,,
16564,oop,,,,
16565,javascript,jquery,,,
16566,c++,,,,
16567,java,,,,
16568,asp.net,,,,
16569,php,,,,
16570,.net,algorithm,,,
16571,xml,delphi,,,
16572,python,,,,
16573,iphone,cocoa,cocoa-touch,,
16574,php,mysql,,,
16575,c#,,,,
16576,c#,.net,asp.net-mvc,,
16577,.net,,,,
16578,android,,,,
16579,c#,,,,
16580,ruby,,,,
16581,c#,python,,,
16582,c#,wpf,,,
16583,linux,,,,
16584,asp.net,,,,
16585,c#,winforms,visual-studio-2008,,
16586,c#,,,,
16587,.net,vb.net,,,
16588,c#,,,,
16589,c#,.net,,,
16590,python,ruby,,,
16591,git,macos,,,
16592,.net,,,,
16593,javascript,,,,
16594,visual-studio,debugging,,,
16595,windows,,,,
16596,python,linux,,,
16597,php,linux,svn,,
16598,sql-server,,,,
16599,java,,,,
16600,css,xml,,,
16601,c#,.net,,,
16602,perl,,,,
16603,javascript,,,,
16604,.net,winforms,,,
16605,c++,,,,
16606,windows,eclipse,,,
16607,jquery,,,,
16608,javascript,,,,
16609,cocoa,macos,,,
16610,.net,,,,
16611,xml,delphi,,,
16612,algorithm,,,,
16613,c++,c,,,
16614,asp.net,visual-studio,visual-studio-2008,,
16615,algorithm,,,,
16616,sql,,,,
16617,iphone,cocoa-touch,,,
16618,python,,,,
16619,c#,.net,wpf,,
16620,linq,,,,
16621,java,,,,
16622,.net,,,,
16623,jquery,asp.net-mvc,,,
16624,python,,,,
16625,.net,,,,
16626,php,debugging,,,
16627,c,,,,
16628,algorithm,language-agnostic,,,
16629,java,windows,,,
16630,asp.net,windows,,,
16631,c#,.net,,,
16632,asp.net,visual-studio-2008,,,
16633,linux,,,,
16634,c#,.net,asp.net,,
16635,regex,,,,
16636,svn,,,,
16637,java,sql,,,
16638,c,,,,
16639,java,,,,
16640,mysql,ruby-on-rails,,,
16641,visual-studio,visual-studio-2008,,,
16642,linux,macos,,,
16643,.net,winforms,,,
16644,asp.net,sql,,,
16645,javascript,,,,
16646,objective-c,iphone,cocoa-touch,,
16647,mysql,ruby-on-rails,database,,
16648,java,windows,,,
16649,php,string,,,
16650,java,regex,string,,
16651,c++,,,,
16652,c#,asp.net,,,
16653,svn,,,,
16654,python,,,,
16655,java,,,,
16656,c#,,,,
16657,.net,,,,
16658,visual-studio,,,,
16659,javascript,asp.net-mvc,visual-studio-2008,debugging,
16660,html,,,,
16661,svn,,,,
16662,java,,,,
16663,css,,,,
16664,java,,,,
16665,performance,,,,
16666,c#,,,,
16667,asp.net-mvc,vb.net,winforms,,
16668,c#,,,,
16669,c#,.net,,,
16670,mysql,,,,
16671,asp.net,,,,
16672,.net,,,,
16673,java,,,,
16674,java,,,,
16675,c#,.net,winforms,,
16676,.net,visual-studio,,,
16677,java,,,,
16678,mysql,,,,
16679,c#,asp.net,,,
16680,wpf,,,,
16681,delphi,,,,
16682,java,,,,
16683,sql-server,database,,,
16684,wpf,,,,
16685,php,,,,
16686,javascript,html,,,
16687,sql-server,,,,
16688,.net,,,,
16689,c#,.net,,,
16690,eclipse,,,,
16691,java,,,,
16692,java,,,,
16693,.net,debugging,,,
16694,java,,,,
16695,c#,vb.net,,,
16696,c#,.net,,,
16697,algorithm,c++,,,
16698,asp.net,,,,
16699,c++,,,,
16700,asp.net,javascript,vb.net,,
16701,.net,,,,
16702,delphi,,,,
16703,.net,,,,
16704,windows,,,,
16705,html,visual-studio-2008,,,
16706,.net,xml,,,
16707,debugging,,,,
16708,regex,,,,
16709,javascript,jquery,,,
16710,asp.net,asp.net-mvc,,,
16711,wpf,,,,
16712,.net,winforms,,,
16713,sql,sql-server,,,
16714,windows,,,,
16715,c#,,,,
16716,asp.net,,,,
16717,ruby,linux,,,
16718,c#,.net,xml,winforms,
16719,sql,sql-server,,,
16720,sql,sql-server,,,
16721,c#,,,,
16722,asp.net,,,,
16723,python,multithreading,,,
16724,c,multithreading,,,
16725,ruby-on-rails,ruby,,,
16726,php,,,,
16727,iphone,,,,
16728,java,,,,
16729,ruby-on-rails,ruby,,,
16730,asp.net,,,,
16731,java,,,,
16732,sql,database,,,
16733,c#,,,,
16734,.net,windows,ruby,,
16735,c#,.net,,,
16736,php,,,,
16737,c#,.net,multithreading,,
16738,sql-server,database,,,
16739,c#,winforms,,,
16740,c#,.net,,,
16741,python,string,,,
16742,html,css,,,
16743,javascript,css,,,
16744,javascript,,,,
16745,css,,,,
16746,.net,asp.net,,,
16747,c#,,,,
16748,asp.net-mvc,,,,
16749,c#,.net,,,
16750,c#,.net,winforms,,
16751,c,windows,perl,svn,
16752,c++,multithreading,,,
16753,javascript,,,,
16754,asp.net-mvc,,,,
16755,c++,,,,
16756,git,,,,
16757,windows,,,,
16758,.net,,,,
16759,c#,.net,,,
16760,visual-studio,vb.net,,,
16761,c++,,,,
16762,javascript,,,,
16763,c,string,,,
16764,java,database,unit-testing,,
16765,performance,,,,
16766,windows,,,,
16767,git,,,,
16768,wpf,,,,
16769,php,mysql,,,
16770,c#,visual-studio,,,
16771,asp.net,,,,
16772,asp.net,asp.net-mvc,,,
16773,java,,,,
16774,c++,c,,,
16775,c++,,,,
16776,html,,,,
16777,java,performance,arrays,,
16778,sql-server,,,,
16779,javascript,asp.net,,,
16780,sql,string,,,
16781,python,,,,
16782,windows,,,,
16783,c++,,,,
16784,c#,.net,multithreading,,
16785,php,,,,
16786,sql,,,,
16787,javascript,,,,
16788,visual-studio,visual-studio-2008,unit-testing,,
16789,.net,unit-testing,,,
16790,javascript,jquery,,,
16791,javascript,,,,
16792,php,,,,
16793,java,performance,,,
16794,ruby-on-rails,ruby,,,
16795,c#,asp.net,vb.net,,
16796,java,,,,
16797,c++,,,,
16798,ruby-on-rails,ruby,,,
16799,c++,,,,
16800,css,,,,
16801,java,,,,
16802,java,c++,,,
16803,javascript,css,,,
16804,c#,,,,
16805,sql,sql-server,,,
16806,c#,asp.net,,,
16807,java,,,,
16808,asp.net-mvc,,,,
16809,asp.net,,,,
16810,java,,,,
16811,.net,,,,
16812,c#,linq,,,
16813,oop,,,,
16814,asp.net,,,,
16815,c#,database,,,
16816,git,,,,
16817,c#,,,,
16818,c,string,,,
16819,c#,jquery,asp.net,performance,
16820,.net,asp.net,,,
16821,java,,,,
16822,javascript,,,,
16823,objective-c,cocoa,,,
16824,c#,visual-studio-2008,,,
16825,asp.net,javascript,,,
16826,visual-studio,,,,
16827,ruby-on-rails,,,,
16828,.net,,,,
16829,ruby,unit-testing,,,
16830,c#,,,,
16831,c,macos,,,
16832,svn,,,,
16833,java,,,,
16834,java,,,,
16835,cocoa,macos,,,
16836,visual-studio,visual-studio-2008,,,
16837,sql,,,,
16838,.net,linq,,,
16839,regex,,,,
16840,sql-server,,,,
16841,.net,winforms,,,
16842,java,,,,
16843,c++,,,,
16844,c++,,,,
16845,python,,,,
16846,.net,xml,linq,,
16847,c++,,,,
16848,delphi,,,,
16849,vb.net,linq,,,
16850,mysql,,,,
16851,c,,,,
16852,c#,wpf,,,
16853,jquery,,,,
16854,jquery,,,,
16855,javascript,,,,
16856,python,vb.net,,,
16857,php,,,,
16858,mysql,,,,
16859,debugging,,,,
16860,.net,,,,
16861,javascript,,,,
16862,asp.net,jquery,asp.net-mvc,,
16863,sql,mysql,,,
16864,c#,.net,,,
16865,c#,,,,
16866,c++,,,,
16867,.net,multithreading,,,
16868,java,,,,
16869,sql-server,,,,
16870,sql-server,vb.net,,,
16871,sql,mysql,,,
16872,c#,,,,
16873,c++,c,linux,,
16874,c,,,,
16875,c++,,,,
16876,visual-studio,,,,
16877,python,,,,
16878,asp.net,,,,
16879,php,,,,
16880,debugging,,,,
16881,sql-server,regex,,,
16882,linux,,,,
16883,c++,,,,
16884,c#,linq,,,
16885,debugging,,,,
16886,c++,,,,
16887,python,mysql,,,
16888,c#,visual-studio,,,
16889,delphi,,,,
16890,c#,.net,,,
16891,c#,.net,,,
16892,python,django,,,
16893,html,css,,,
16894,string,,,,
16895,asp.net,,,,
16896,c++,linux,performance,,
16897,java,,,,
16898,c#,,,,
16899,asp.net-mvc,,,,
16900,sql-server,,,,
16901,c#,.net,,,
16902,windows,,,,
16903,.net,,,,
16904,.net,performance,,,
16905,c++,c,windows,,
16906,python,,,,
16907,objective-c,cocoa,macos,,
16908,c#,asp.net,,,
16909,c#,javascript,,,
16910,c#,.net,,,
16911,c#,.net,,,
16912,sql-server,,,,
16913,c#,,,,
16914,windows,,,,
16915,c#,,,,
16916,sql,,,,
16917,c#,,,,
16918,asp.net,,,,
16919,html,,,,
16920,javascript,jquery,html,,
16921,c#,debugging,,,
16922,c#,arrays,,,
16923,.net,,,,
16924,.net,windows,winforms,,
16925,delphi,,,,
16926,c#,.net,,,
16927,ruby,,,,
16928,c++,,,,
16929,c#,,,,
16930,asp.net,asp.net-mvc,,,
16931,c++,,,,
16932,javascript,jquery,,,
16933,.net,,,,
16934,python,,,,
16935,java,database,,,
16936,c#,,,,
16937,java,,,,
16938,linux,multithreading,,,
16939,git,,,,
16940,eclipse,,,,
16941,regex,,,,
16942,c#,,,,
16943,c#,,,,
16944,java,oop,,,
16945,php,jquery,,,
16946,java,,,,
16947,c#,,,,
16948,c#,,,,
16949,c#,linq,,,
16950,c#,string,,,
16951,java,,,,
16952,c#,.net,,,
16953,c,visual-studio,visual-studio-2008,,
16954,c#,.net,,,
16955,javascript,html,,,
16956,c#,asp.net,,,
16957,c#,linq,,,
16958,python,,,,
16959,string,,,,
16960,.net,,,,
16961,visual-studio,debugging,,,
16962,c#,,,,
16963,sql,,,,
16964,c#,,,,
16965,wpf,,,,
16966,.net,winforms,visual-studio-2008,,
16967,c#,vb.net,winforms,,
16968,linux,,,,
16969,java,,,,
16970,c++,,,,
16971,sql,database,,,
16972,c++,,,,
16973,css,,,,
16974,java,,,,
16975,c,linux,,,
16976,windows,,,,
16977,c#,,,,
16978,.net,,,,
16979,c#,asp.net,,,
16980,windows,,,,
16981,wpf,,,,
16982,c#,asp.net,,,
16983,java,,,,
16984,java,,,,
16985,oop,language-agnostic,,,
16986,ruby-on-rails,,,,
16987,wpf,linq,,,
16988,.net,,,,
16989,jquery,,,,
16990,c#,.net,,,
16991,.net,,,,
16992,html,css,,,
16993,.net,asp.net,sql,,
16994,c#,.net,,,
16995,sql,,,,
16996,asp.net,,,,
16997,c#,,,,
16998,c,,,,
16999,mysql,windows,,,
17000,java,,,,
17001,c,,,,
17002,java,,,,
17003,python,mysql,database,,
17004,.net,multithreading,,,
17005,asp.net,python,,,
17006,java,,,,
17007,svn,,,,
17008,.net,visual-studio,unit-testing,,
17009,python,,,,
17010,c#,,,,
17011,windows,regex,,,
17012,c++,,,,
17013,c#,windows,,,
17014,java,,,,
17015,visual-studio-2008,,,,
17016,javascript,jquery,html,,
17017,java,mysql,,,
17018,c#,multithreading,,,
17019,java,,,,
17020,c#,,,,
17021,performance,perl,,,
17022,language-agnostic,,,,
17023,php,,,,
17024,c#,,,,
17025,java,eclipse,,,
17026,visual-studio-2008,unit-testing,,,
